customer_id,signup_date,city,state,segment,status
CUST006086,2023-05-07,Mumbai,Maharashtra,Value,active
CUST006087,2023-12-15,Rourkela,Odisha,Value,churned
CUST006088,2023-07-07,Jabalpur,Madhya Pradesh,Premium,active
CUST006089,2023-06-18,Patna,Bihar,Premium,active
CUST006090,2023-08-23,Chennai,Tamil Nadu,Value,active
CUST006091,2024-01-05,Surat,Gujarat,Value,active
CUST006092,2024-01-01,Cuttack,Odisha,Health-focused,churned
CUST006093,2023-05-08,Bhagalpur,Bihar,Mainstream,active
CUST006094,2023-05-08,New Delhi,Delhi,Mainstream,active
CUST006095,2023-09-22,Rourkela,Odisha,Value,active
CUST006096,2023-04-20,Panipat,Haryana,Value,churned
CUST006097,2024-02-14,Thiruvananthapuram,Kerala,Mainstream,active
CUST006098,2023-05-01,Saket,Delhi,Mainstream,churned
CUST006099,2023-10-05,Rajkot,Gujarat,Health-focused,active
CUST006100,2024-01-27,Gurugram,Haryana,Value,churned
CUST006101,2023-09-19,Kozhikode,Kerala,Value,active
CUST006102,2023-10-05,Howrah,West Bengal,Value,churned
CUST006103,2024-02-14,Cuttack,Odisha,Mainstream,active
CUST006104,2023-09-17,Pune,Maharashtra,Mainstream,churned
CUST006105,2023-08-11,Salem,Tamil Nadu,Health-focused,active
CUST006106,2024-01-20,Howrah,West Bengal,Mainstream,active
CUST006107,2023-12-21,Nashik,Maharashtra,Value,active
CUST006108,2023-04-21,Kanpur,Uttar Pradesh,Mainstream,active
CUST006109,2023-10-28,Warangal,Telangana,Value,active
CUST006110,2023-08-10,Dibrugarh,Assam,Value,churned
CUST006111,2023-12-04,Dibrugarh,Assam,Value,churned
CUST006112,2023-11-25,Vadodara,Gujarat,Health-focused,active
CUST006113,2023-04-04,Nagpur,Maharashtra,Value,churned
CUST006114,2023-04-22,Bhopal,Madhya Pradesh,Premium,active
CUST006115,2023-12-21,Thiruvananthapuram,Kerala,Mainstream,active
CUST006116,2023-05-08,Ahmedabad,Gujarat,Health-focused,active
CUST006117,2023-04-14,Faridabad,Haryana,Value,active
CUST006118,2023-08-02,Patna,Bihar,Mainstream,churned
CUST006119,2024-01-25,Bhubaneswar,Odisha,Value,active
CUST006120,2023-12-31,Gurugram,Haryana,Value,active
CUST006121,2024-02-21,Siliguri,West Bengal,Value,active
CUST006122,2023-11-04,Durgapur,West Bengal,Mainstream,active
CUST006123,2023-03-23,Panipat,Haryana,Mainstream,active
CUST006124,2023-12-24,Lucknow,Uttar Pradesh,Premium,churned
CUST006125,2023-05-13,Ahmedabad,Gujarat,Value,churned
CUST006126,2023-11-12,Chandigarh,Punjab,Value,churned
CUST006127,2023-07-16,Kozhikode,Kerala,Value,active
CUST006128,2024-01-21,Kolkata,West Bengal,Mainstream,active
CUST006129,2023-05-19,Gurugram,Haryana,Health-focused,active
CUST006130,2023-06-13,Noida,Uttar Pradesh,Mainstream,active
CUST006131,2023-03-19,New Delhi,Delhi,Value,active
CUST006132,2023-03-08,Nashik,Maharashtra,Mainstream,churned
CUST006133,2023-09-11,Warangal,Telangana,Premium,active
CUST006134,2023-12-16,Bhubaneswar,Odisha,Value,active
CUST006135,2024-01-17,Gaya,Bihar,Value,active
CUST006136,2023-08-12,Bhopal,Madhya Pradesh,Mainstream,active
CUST006137,2024-01-20,Silchar,Assam,Value,active
CUST006138,2024-01-31,Udaipur,Rajasthan,Value,churned
CUST006139,2023-11-06,Faridabad,Haryana,Mainstream,active
CUST006140,2023-11-30,Jaipur,Rajasthan,Mainstream,churned
CUST006141,2023-07-31,Guwahati,Assam,Value,active
CUST006142,2023-08-14,Udaipur,Rajasthan,Value,active
CUST006143,2023-10-03,Madurai,Tamil Nadu,Value,active
CUST006144,2023-11-16,Cuttack,Odisha,Health-focused,churned
CUST006145,2023-07-27,Vadodara,Gujarat,Mainstream,churned
CUST006146,2023-10-03,Kanpur,Uttar Pradesh,Mainstream,active
CUST006147,2023-06-16,Durgapur,West Bengal,Premium,active
CUST006148,2023-11-18,Cuttack,Odisha,Premium,active
CUST006149,2024-01-31,Ludhiana,Punjab,Value,active
CUST006150,2023-10-25,Gaya,Bihar,Value,churned
CUST006151,2024-01-25,Nagpur,Maharashtra,Value,active
CUST006152,2024-01-28,Rourkela,Odisha,Mainstream,active
CUST006153,2023-10-04,Udaipur,Rajasthan,Value,active
CUST006154,2023-08-01,Chandigarh,Punjab,Value,active
CUST006155,2023-03-14,Chandigarh,Punjab,Value,active
CUST006156,2023-05-21,Siliguri,West Bengal,Mainstream,active
CUST006157,2023-07-19,Mumbai,Maharashtra,Mainstream,churned
CUST006158,2024-02-17,Howrah,West Bengal,Mainstream,churned
CUST006159,2023-11-03,Gaya,Bihar,Value,active
CUST006160,2024-01-17,Nizamabad,Telangana,Value,churned
CUST006161,2024-02-12,Panipat,Haryana,Mainstream,active
CUST006162,2023-03-12,Pune,Maharashtra,Mainstream,active
CUST006163,2023-12-09,Salem,Tamil Nadu,Value,active
CUST006164,2024-02-07,Gurugram,Haryana,Value,active
CUST006165,2023-02-28,Nizamabad,Telangana,Mainstream,active
CUST006166,2023-05-31,Gwalior,Madhya Pradesh,Value,active
CUST006167,2023-06-22,Rohini,Delhi,Value,active
CUST006168,2023-12-28,Coimbatore,Tamil Nadu,Health-focused,churned
CUST006169,2023-11-04,Jodhpur,Rajasthan,Premium,active
CUST006170,2023-04-18,Ludhiana,Punjab,Value,active
CUST006171,2023-08-25,Dwarka,Delhi,Value,active
CUST006172,2023-05-22,Nagpur,Maharashtra,Health-focused,active
CUST006173,2023-10-19,Thiruvananthapuram,Kerala,Value,active
CUST006174,2024-02-06,Jodhpur,Rajasthan,Mainstream,churned
CUST006175,2023-08-21,Kochi,Kerala,Premium,active
CUST006176,2023-11-06,New Delhi,Delhi,Mainstream,active
CUST006177,2024-02-07,Noida,Uttar Pradesh,Mainstream,active
CUST006178,2023-04-08,Faridabad,Haryana,Value,active
CUST006179,2024-01-01,Kota,Rajasthan,Health-focused,active
CUST006180,2023-04-07,Coimbatore,Tamil Nadu,Value,active
CUST006181,2023-07-31,Silchar,Assam,Health-focused,active
CUST006182,2024-02-11,Faridabad,Haryana,Value,active
CUST006183,2023-09-27,Varanasi,Uttar Pradesh,Mainstream,active
CUST006184,2023-04-22,Warangal,Telangana,Value,churned
CUST006185,2023-10-10,Cuttack,Odisha,Value,active
CUST006186,2023-05-08,Kota,Rajasthan,Value,churned
CUST006187,2023-09-05,Madurai,Tamil Nadu,Premium,churned
CUST006188,2023-05-22,Rourkela,Odisha,Mainstream,active
CUST006189,2023-05-25,Cuttack,Odisha,Premium,active
CUST006190,2023-11-22,Bhubaneswar,Odisha,Mainstream,active
CUST006191,2023-03-05,Saket,Delhi,Value,active
CUST006192,2023-04-09,Hubballi,Karnataka,Mainstream,active
CUST006193,2023-06-26,Bhubaneswar,Odisha,Value,churned
CUST006194,2023-11-05,Chandigarh,Punjab,Mainstream,churned
CUST006195,2024-02-25,Mangaluru,Karnataka,Value,active
CUST006196,2023-05-01,Ludhiana,Punjab,Health-focused,active
CUST006197,2023-04-18,Cuttack,Odisha,Value,active
CUST006198,2023-06-23,Howrah,West Bengal,Value,churned
CUST006199,2023-04-13,Mangaluru,Karnataka,Mainstream,active
CUST006200,2023-09-03,Indore,Madhya Pradesh,Value,active
CUST006201,2023-03-21,Varanasi,Uttar Pradesh,Value,active
CUST006202,2023-06-27,Nizamabad,Telangana,Value,active
CUST006203,2023-10-25,Dwarka,Delhi,Value,churned
CUST006204,2023-10-22,Faridabad,Haryana,Mainstream,active
CUST006205,2023-08-14,Kolkata,West Bengal,Value,active
CUST006206,2024-01-13,Bhopal,Madhya Pradesh,Mainstream,churned
CUST006207,2023-11-19,Jodhpur,Rajasthan,Premium,active
CUST006208,2024-01-06,Vadodara,Gujarat,Value,active
CUST006209,2023-04-10,Gurugram,Haryana,Health-focused,active
CUST006210,2023-12-22,Mysuru,Karnataka,Mainstream,active
CUST006211,2024-01-20,Dibrugarh,Assam,Value,active
CUST006212,2023-05-12,Rohini,Delhi,Value,active
CUST006213,2023-09-13,Saket,Delhi,Mainstream,active
CUST006214,2023-06-15,Chandigarh,Punjab,Health-focused,active
CUST006215,2023-05-09,Kolkata,West Bengal,Premium,churned
CUST006216,2023-11-03,Chennai,Tamil Nadu,Mainstream,churned
CUST006217,2023-12-26,Noida,Uttar Pradesh,Value,active
CUST006218,2023-04-05,Varanasi,Uttar Pradesh,Mainstream,active
CUST006219,2023-10-19,Jalandhar,Punjab,Value,active
CUST006220,2023-03-11,Cuttack,Odisha,Value,active
CUST006221,2024-02-10,Gurugram,Haryana,Mainstream,churned
CUST006222,2024-01-21,Gaya,Bihar,Value,active
CUST006223,2024-01-08,Gwalior,Madhya Pradesh,Premium,active
CUST006224,2023-03-26,Madurai,Tamil Nadu,Premium,active
CUST006225,2023-03-03,Udaipur,Rajasthan,Value,active
CUST006226,2024-01-22,Kolkata,West Bengal,Value,active
CUST006227,2023-06-30,Kozhikode,Kerala,Premium,active
CUST006228,2023-06-15,Silchar,Assam,Mainstream,churned
CUST006229,2023-05-24,Gwalior,Madhya Pradesh,Premium,churned
CUST006230,2023-09-17,Jalandhar,Punjab,Mainstream,active
CUST006231,2023-03-22,Mysuru,Karnataka,Mainstream,active
CUST006232,2023-06-11,Jaipur,Rajasthan,Mainstream,churned
CUST006233,2023-10-19,Kota,Rajasthan,Mainstream,active
CUST006234,2023-11-27,Faridabad,Haryana,Mainstream,active
CUST006235,2023-11-30,Hyderabad,Telangana,Premium,active
CUST006236,2023-06-30,New Delhi,Delhi,Value,churned
CUST006237,2023-03-22,Warangal,Telangana,Value,active
CUST006238,2023-07-19,Chandigarh,Punjab,Value,active
CUST006239,2023-08-03,Kochi,Kerala,Value,churned
CUST006240,2023-06-26,Howrah,West Bengal,Value,churned
CUST006241,2023-05-25,Siliguri,West Bengal,Premium,churned
CUST006242,2023-04-06,Mysuru,Karnataka,Mainstream,active
CUST006243,2024-01-18,Kozhikode,Kerala,Value,active
CUST006244,2023-03-02,Bhubaneswar,Odisha,Mainstream,churned
CUST006245,2024-02-20,Lucknow,Uttar Pradesh,Mainstream,churned
CUST006246,2023-12-30,Guwahati,Assam,Mainstream,active
CUST006247,2023-12-26,Nashik,Maharashtra,Mainstream,active
CUST006248,2023-05-31,Jabalpur,Madhya Pradesh,Mainstream,churned
CUST006249,2023-05-03,Bengaluru,Karnataka,Value,churned
CUST006250,2023-04-18,Madurai,Tamil Nadu,Mainstream,active
CUST006251,2023-10-17,Hubballi,Karnataka,Health-focused,active
CUST006252,2023-12-10,Saket,Delhi,Value,active
CUST006253,2024-02-04,Gurugram,Haryana,Premium,active
CUST006254,2023-10-18,Chandigarh,Punjab,Value,active
CUST006255,2023-04-23,Nagpur,Maharashtra,Value,active
CUST006256,2023-07-31,Madurai,Tamil Nadu,Premium,active
CUST006257,2023-09-29,Faridabad,Haryana,Health-focused,active
CUST006258,2023-08-21,Guwahati,Assam,Mainstream,active
CUST006259,2023-12-30,Jalandhar,Punjab,Premium,churned
CUST006260,2023-04-07,Durgapur,West Bengal,Mainstream,active
CUST006261,2024-02-11,Varanasi,Uttar Pradesh,Mainstream,active
CUST006262,2023-10-01,Saket,Delhi,Premium,churned
CUST006263,2023-05-05,Kanpur,Uttar Pradesh,Mainstream,active
CUST006264,2023-10-09,Thiruvananthapuram,Kerala,Health-focused,churned
CUST006265,2023-11-06,Lucknow,Uttar Pradesh,Value,churned
CUST006266,2023-12-01,Rajkot,Gujarat,Value,active
CUST006267,2023-03-21,Silchar,Assam,Value,churned
CUST006268,2024-01-27,Howrah,West Bengal,Value,active
CUST006269,2023-07-30,Jabalpur,Madhya Pradesh,Health-focused,active
CUST006270,2023-05-27,Jabalpur,Madhya Pradesh,Premium,active
CUST006271,2023-06-17,Dibrugarh,Assam,Value,active
CUST006272,2023-04-23,Nagpur,Maharashtra,Health-focused,churned
CUST006273,2023-04-16,Salem,Tamil Nadu,Mainstream,active
CUST006274,2023-04-19,Indore,Madhya Pradesh,Mainstream,active
CUST006275,2023-06-22,Gurugram,Haryana,Value,active
CUST006276,2023-09-29,Saket,Delhi,Health-focused,active
CUST006277,2023-03-11,Rajkot,Gujarat,Value,active
CUST006278,2023-11-28,Kota,Rajasthan,Value,active
CUST006279,2023-10-31,Kozhikode,Kerala,Mainstream,churned
CUST006280,2023-12-09,Pune,Maharashtra,Value,active
CUST006281,2023-11-30,Lucknow,Uttar Pradesh,Value,churned
CUST006282,2024-01-20,Varanasi,Uttar Pradesh,Mainstream,active
CUST006283,2024-02-14,Varanasi,Uttar Pradesh,Mainstream,churned
CUST006284,2023-05-29,Madurai,Tamil Nadu,Mainstream,active
CUST006285,2023-12-27,Nizamabad,Telangana,Health-focused,active
CUST006286,2023-03-27,Dwarka,Delhi,Mainstream,active
CUST006287,2023-07-19,Thiruvananthapuram,Kerala,Mainstream,churned
CUST006288,2023-03-23,Chennai,Tamil Nadu,Health-focused,active
CUST006289,2023-05-11,Kozhikode,Kerala,Health-focused,churned
CUST006290,2023-05-24,New Delhi,Delhi,Mainstream,active
CUST006291,2023-10-29,Nizamabad,Telangana,Value,active
CUST006292,2023-11-27,Dwarka,Delhi,Value,active
CUST006293,2023-09-19,Saket,Delhi,Mainstream,churned
CUST006294,2023-10-13,Hubballi,Karnataka,Value,active
CUST006295,2023-12-20,Kota,Rajasthan,Premium,churned
CUST006296,2023-08-06,Bhagalpur,Bihar,Mainstream,churned
CUST006297,2023-04-30,Howrah,West Bengal,Value,active
CUST006298,2023-09-23,Rohini,Delhi,Mainstream,active
CUST006299,2023-04-15,Jalandhar,Punjab,Value,churned
CUST006300,2023-11-05,New Delhi,Delhi,Mainstream,active
CUST006301,2023-06-30,Vadodara,Gujarat,Mainstream,churned
CUST006302,2023-04-15,Saket,Delhi,Value,active
CUST006303,2023-09-01,Durgapur,West Bengal,Health-focused,active
CUST006304,2023-09-26,Faridabad,Haryana,Premium,churned
CUST006305,2024-01-03,Saket,Delhi,Mainstream,active
CUST006306,2023-12-10,Bhubaneswar,Odisha,Mainstream,active
CUST006307,2023-06-14,Chennai,Tamil Nadu,Mainstream,active
CUST006308,2023-05-22,Hubballi,Karnataka,Mainstream,active
CUST006309,2024-01-21,Bengaluru,Karnataka,Premium,active
CUST006310,2023-11-05,Nashik,Maharashtra,Value,churned
CUST006311,2024-02-17,Gurugram,Haryana,Premium,active
CUST006312,2024-02-14,Kolkata,West Bengal,Value,active
CUST006313,2023-06-29,Rajkot,Gujarat,Health-focused,active
CUST006314,2023-11-22,Salem,Tamil Nadu,Mainstream,active
CUST006315,2023-03-21,Amritsar,Punjab,Mainstream,active
CUST006316,2024-02-05,Bhopal,Madhya Pradesh,Value,churned
CUST006317,2023-09-04,Siliguri,West Bengal,Mainstream,churned
CUST006318,2023-09-29,Ludhiana,Punjab,Value,active
CUST006319,2023-07-18,Lucknow,Uttar Pradesh,Value,active
CUST006320,2023-08-09,Surat,Gujarat,Value,active
CUST006321,2023-07-15,Chandigarh,Punjab,Mainstream,active
CUST006322,2023-04-01,Coimbatore,Tamil Nadu,Value,active
CUST006323,2023-05-28,Kota,Rajasthan,Premium,active
CUST006324,2023-09-21,Dwarka,Delhi,Mainstream,active
CUST006325,2023-09-16,Bengaluru,Karnataka,Mainstream,active
CUST006326,2023-04-17,Kanpur,Uttar Pradesh,Value,active
CUST006327,2023-04-15,Vadodara,Gujarat,Value,churned
CUST006328,2023-03-24,Jalandhar,Punjab,Value,active
CUST006329,2023-10-24,Lucknow,Uttar Pradesh,Premium,active
CUST006330,2023-08-17,Kozhikode,Kerala,Mainstream,active
CUST006331,2023-08-01,Hubballi,Karnataka,Mainstream,active
CUST006332,2023-05-06,Panipat,Haryana,Mainstream,active
CUST006333,2024-01-04,Jaipur,Rajasthan,Mainstream,active
CUST006334,2024-01-17,Kolkata,West Bengal,Mainstream,active
CUST006335,2023-04-14,Vadodara,Gujarat,Mainstream,active
CUST006336,2023-04-01,Cuttack,Odisha,Mainstream,churned
CUST006337,2023-10-24,Surat,Gujarat,Health-focused,active
CUST006338,2023-10-28,Rajkot,Gujarat,Mainstream,active
CUST006339,2023-06-21,Hyderabad,Telangana,Mainstream,active
CUST006340,2023-05-29,Bhopal,Madhya Pradesh,Mainstream,active
CUST006341,2024-01-22,Indore,Madhya Pradesh,Mainstream,active
CUST006342,2024-01-07,Siliguri,West Bengal,Value,active
CUST006343,2023-07-01,Lucknow,Uttar Pradesh,Mainstream,active
CUST006344,2023-08-02,Howrah,West Bengal,Mainstream,churned
CUST006345,2023-04-18,Mumbai,Maharashtra,Premium,active
CUST006346,2023-07-27,Gwalior,Madhya Pradesh,Value,active
CUST006347,2024-02-03,Jodhpur,Rajasthan,Mainstream,active
CUST006348,2023-07-01,Pune,Maharashtra,Mainstream,churned
CUST006349,2023-08-02,Gurugram,Haryana,Mainstream,active
CUST006350,2023-04-13,Gaya,Bihar,Value,active
CUST006351,2023-08-17,Saket,Delhi,Mainstream,active
CUST006352,2023-12-17,Cuttack,Odisha,Value,active
CUST006353,2023-08-24,Bhopal,Madhya Pradesh,Value,active
CUST006354,2023-10-23,Ahmedabad,Gujarat,Premium,active
CUST006355,2024-01-17,Mangaluru,Karnataka,Value,churned
CUST006356,2023-04-14,Warangal,Telangana,Premium,churned
CUST006357,2023-04-05,Mysuru,Karnataka,Value,active
CUST006358,2023-08-07,Chennai,Tamil Nadu,Mainstream,active
CUST006359,2023-05-29,Thiruvananthapuram,Kerala,Mainstream,churned
CUST006360,2023-05-26,Kolkata,West Bengal,Mainstream,active
CUST006361,2023-09-09,Varanasi,Uttar Pradesh,Value,active
CUST006362,2023-09-30,Rourkela,Odisha,Mainstream,active
CUST006363,2023-06-25,Howrah,West Bengal,Mainstream,active
CUST006364,2023-07-04,Varanasi,Uttar Pradesh,Value,active
CUST006365,2023-11-30,Chennai,Tamil Nadu,Mainstream,active
CUST006366,2023-06-24,Ahmedabad,Gujarat,Premium,active
CUST006367,2024-01-15,Indore,Madhya Pradesh,Value,active
CUST006368,2023-10-01,Warangal,Telangana,Value,active
CUST006369,2023-06-03,Howrah,West Bengal,Value,active
CUST006370,2023-11-28,Vadodara,Gujarat,Mainstream,churned
CUST006371,2023-10-25,Noida,Uttar Pradesh,Value,active
CUST006372,2023-11-22,Gurugram,Haryana,Health-focused,active
CUST006373,2023-07-06,Thiruvananthapuram,Kerala,Health-focused,churned
CUST006374,2023-08-30,Hubballi,Karnataka,Premium,churned
CUST006375,2023-12-10,Indore,Madhya Pradesh,Value,active
CUST006376,2023-05-05,Durgapur,West Bengal,Health-focused,active
CUST006377,2023-07-13,Amritsar,Punjab,Value,churned
CUST006378,2023-03-09,Vadodara,Gujarat,Premium,churned
CUST006379,2023-12-09,Gurugram,Haryana,Health-focused,churned
CUST006380,2023-10-29,Panipat,Haryana,Value,churned
CUST006381,2024-01-01,Pune,Maharashtra,Mainstream,active
CUST006382,2023-08-10,Cuttack,Odisha,Value,active
CUST006383,2023-03-20,Saket,Delhi,Mainstream,active
CUST006384,2023-12-04,Kota,Rajasthan,Value,active
CUST006385,2023-12-26,Ahmedabad,Gujarat,Value,active
CUST006386,2023-11-13,Amritsar,Punjab,Value,active
CUST006387,2023-07-21,Patna,Bihar,Health-focused,active
CUST006388,2023-10-06,Kozhikode,Kerala,Value,churned
CUST006389,2024-01-04,Cuttack,Odisha,Mainstream,active
CUST006390,2024-02-19,Kota,Rajasthan,Value,active
CUST006391,2024-01-20,Saket,Delhi,Mainstream,active
CUST006392,2023-04-10,Nashik,Maharashtra,Mainstream,active
CUST006393,2023-04-08,Kota,Rajasthan,Health-focused,churned
CUST006394,2023-07-09,Pune,Maharashtra,Premium,active
CUST006395,2023-10-29,Patna,Bihar,Value,churned
CUST006396,2023-08-11,Faridabad,Haryana,Mainstream,active
CUST006397,2023-11-11,Nagpur,Maharashtra,Value,active
CUST006398,2023-09-10,Bhubaneswar,Odisha,Mainstream,active
CUST006399,2023-12-11,Silchar,Assam,Value,active
CUST006400,2023-06-12,Howrah,West Bengal,Value,churned
CUST006401,2023-10-06,Panipat,Haryana,Premium,active
CUST006402,2023-07-18,Chandigarh,Punjab,Premium,churned
CUST006403,2023-09-23,Chandigarh,Punjab,Mainstream,active
CUST006404,2023-06-23,Rourkela,Odisha,Mainstream,churned
CUST006405,2023-05-06,Dibrugarh,Assam,Value,active
CUST006406,2023-10-06,Jodhpur,Rajasthan,Premium,churned
CUST006407,2023-11-27,Salem,Tamil Nadu,Premium,active
CUST006408,2023-04-30,Siliguri,West Bengal,Premium,active
CUST006409,2023-08-14,Bhopal,Madhya Pradesh,Premium,active
CUST006410,2024-02-22,Mysuru,Karnataka,Mainstream,churned
CUST006411,2023-09-06,Dibrugarh,Assam,Mainstream,active
CUST006412,2023-07-03,Bhopal,Madhya Pradesh,Mainstream,active
CUST006413,2023-09-22,Indore,Madhya Pradesh,Premium,churned
CUST006414,2023-11-15,Hubballi,Karnataka,Value,active
CUST006415,2023-04-10,Gurugram,Haryana,Value,active
CUST006416,2023-05-09,Mumbai,Maharashtra,Premium,active
CUST006417,2023-12-30,Bhagalpur,Bihar,Mainstream,active
CUST006418,2024-01-04,Chandigarh,Punjab,Health-focused,churned
CUST006419,2024-01-21,Ahmedabad,Gujarat,Premium,churned
CUST006420,2024-02-23,Gurugram,Haryana,Health-focused,active
CUST006421,2023-09-06,Dibrugarh,Assam,Value,churned
CUST006422,2023-09-12,Guwahati,Assam,Premium,active
CUST006423,2023-06-05,Jalandhar,Punjab,Value,active
CUST006424,2024-02-09,Bhubaneswar,Odisha,Value,active
CUST006425,2023-07-08,Indore,Madhya Pradesh,Mainstream,active
CUST006426,2023-09-07,Kozhikode,Kerala,Premium,active
CUST006427,2023-04-03,Noida,Uttar Pradesh,Value,churned
CUST006428,2023-10-09,Hyderabad,Telangana,Value,churned
CUST006429,2023-03-22,Bhubaneswar,Odisha,Mainstream,active
CUST006430,2023-10-12,Patna,Bihar,Premium,active
CUST006431,2023-10-20,Gwalior,Madhya Pradesh,Premium,churned
CUST006432,2023-09-25,Gaya,Bihar,Value,churned
CUST006433,2023-09-14,Warangal,Telangana,Value,churned
CUST006434,2023-03-19,Bhagalpur,Bihar,Value,active
CUST006435,2023-11-06,Dibrugarh,Assam,Value,churned
CUST006436,2023-07-22,Panipat,Haryana,Value,active
CUST006437,2024-02-25,Kanpur,Uttar Pradesh,Premium,active
CUST006438,2023-06-03,Ludhiana,Punjab,Mainstream,active
CUST006439,2023-07-05,Bhagalpur,Bihar,Mainstream,active
CUST006440,2023-10-22,Pune,Maharashtra,Mainstream,active
CUST006441,2023-03-10,Rourkela,Odisha,Mainstream,active
CUST006442,2023-10-29,Jodhpur,Rajasthan,Value,active
CUST006443,2023-08-02,Cuttack,Odisha,Value,churned
CUST006444,2023-04-12,Gaya,Bihar,Value,active
CUST006445,2023-06-12,Madurai,Tamil Nadu,Premium,active
CUST006446,2023-03-27,Ahmedabad,Gujarat,Mainstream,active
CUST006447,2023-07-18,Bengaluru,Karnataka,Mainstream,churned
CUST006448,2023-08-27,Hubballi,Karnataka,Value,active
CUST006449,2023-07-10,Hyderabad,Telangana,Mainstream,active
CUST006450,2023-08-15,Ludhiana,Punjab,Mainstream,active
CUST006451,2023-05-29,Cuttack,Odisha,Value,churned
CUST006452,2023-10-04,Surat,Gujarat,Health-focused,churned
CUST006453,2023-03-16,Bengaluru,Karnataka,Premium,active
CUST006454,2023-12-15,Kota,Rajasthan,Value,active
CUST006455,2023-07-01,Chennai,Tamil Nadu,Value,churned
CUST006456,2023-04-06,Gwalior,Madhya Pradesh,Premium,active
CUST006457,2023-04-08,Salem,Tamil Nadu,Premium,active
CUST006458,2023-08-07,Chennai,Tamil Nadu,Mainstream,active
CUST006459,2023-07-17,Rajkot,Gujarat,Premium,active
CUST006460,2023-08-01,Thiruvananthapuram,Kerala,Value,active
CUST006461,2023-04-14,Dibrugarh,Assam,Mainstream,active
CUST006462,2023-02-26,Rourkela,Odisha,Mainstream,active
CUST006463,2023-09-24,Kota,Rajasthan,Mainstream,churned
CUST006464,2023-09-10,Kozhikode,Kerala,Mainstream,active
CUST006465,2023-09-04,Nizamabad,Telangana,Mainstream,churned
CUST006466,2023-12-30,Warangal,Telangana,Mainstream,active
CUST006467,2024-01-08,Gurugram,Haryana,Mainstream,active
CUST006468,2024-02-20,Madurai,Tamil Nadu,Mainstream,active
CUST006469,2023-05-29,Noida,Uttar Pradesh,Value,churned
CUST006470,2023-07-22,Durgapur,West Bengal,Mainstream,churned
CUST006471,2023-10-30,Nagpur,Maharashtra,Value,active
CUST006472,2023-05-16,Varanasi,Uttar Pradesh,Value,churned
CUST006473,2023-04-01,Madurai,Tamil Nadu,Value,active
CUST006474,2023-09-06,Ahmedabad,Gujarat,Mainstream,churned
CUST006475,2023-10-14,Mangaluru,Karnataka,Mainstream,active
CUST006476,2023-04-13,Noida,Uttar Pradesh,Mainstream,churned
CUST006477,2023-11-09,Kota,Rajasthan,Mainstream,active
CUST006478,2023-07-29,Ludhiana,Punjab,Value,active
CUST006479,2023-08-12,Indore,Madhya Pradesh,Value,active
CUST006480,2024-02-05,Udaipur,Rajasthan,Value,active
CUST006481,2023-10-30,Howrah,West Bengal,Premium,active
CUST006482,2023-11-28,Kanpur,Uttar Pradesh,Health-focused,active
CUST006483,2023-11-07,Cuttack,Odisha,Value,active
CUST006484,2023-04-13,Dibrugarh,Assam,Value,active
CUST006485,2024-02-06,Vadodara,Gujarat,Value,active
CUST006486,2023-11-16,Ahmedabad,Gujarat,Value,active
CUST006487,2023-09-28,Gurugram,Haryana,Value,churned
CUST006488,2024-01-10,Chandigarh,Punjab,Value,active
CUST006489,2023-04-27,Panipat,Haryana,Value,active
CUST006490,2023-08-20,Silchar,Assam,Mainstream,active
CUST006491,2024-02-07,Mangaluru,Karnataka,Mainstream,active
CUST006492,2023-12-06,Coimbatore,Tamil Nadu,Health-focused,active
CUST006493,2023-11-18,Thiruvananthapuram,Kerala,Value,active
CUST006494,2024-01-09,Saket,Delhi,Mainstream,active
CUST006495,2023-04-16,Howrah,West Bengal,Mainstream,churned
CUST006496,2023-12-15,Kanpur,Uttar Pradesh,Mainstream,active
CUST006497,2023-06-06,Chennai,Tamil Nadu,Mainstream,active
CUST006498,2023-06-02,Madurai,Tamil Nadu,Premium,active
CUST006499,2023-05-25,Jodhpur,Rajasthan,Mainstream,active
CUST006500,2024-01-03,Indore,Madhya Pradesh,Value,churned
CUST006501,2023-06-29,Panipat,Haryana,Mainstream,active
CUST006502,2023-11-16,Bengaluru,Karnataka,Value,active
CUST006503,2023-06-04,Ludhiana,Punjab,Mainstream,active
CUST006504,2023-07-27,Bhopal,Madhya Pradesh,Health-focused,active
CUST006505,2023-04-09,Kochi,Kerala,Value,active
CUST006506,2023-03-25,Amritsar,Punjab,Value,churned
CUST006507,2023-06-03,Madurai,Tamil Nadu,Value,churned
CUST006508,2023-10-14,Mangaluru,Karnataka,Value,churned
CUST006509,2024-02-25,Bhagalpur,Bihar,Value,churned
CUST006510,2023-09-22,New Delhi,Delhi,Mainstream,active
CUST006511,2024-01-31,Panipat,Haryana,Mainstream,active
CUST006512,2024-02-23,Amritsar,Punjab,Mainstream,churned
CUST006513,2023-08-01,Bhubaneswar,Odisha,Mainstream,churned
CUST006514,2023-12-08,Amritsar,Punjab,Value,churned
CUST006515,2024-01-06,Kolkata,West Bengal,Value,active
CUST006516,2023-09-27,Udaipur,Rajasthan,Value,active
CUST006517,2023-04-19,Bhopal,Madhya Pradesh,Health-focused,churned
CUST006518,2024-02-16,Nashik,Maharashtra,Health-focused,churned
CUST006519,2024-01-07,Kozhikode,Kerala,Value,churned
CUST006520,2024-02-20,Chennai,Tamil Nadu,Value,active
